,Loss
158,0.4959404468536377
159,0.47017747163772583
160,0.4809843897819519
161,0.5080886483192444
162,0.5066742897033691
163,0.510930597782135
164,0.4649772644042969
165,0.4550642967224121
166,0.5236548781394958
167,0.5403749346733093
168,0.4970523715019226
169,0.5066413879394531
170,0.5029191374778748
171,0.5214008092880249
172,0.4934805929660797
173,0.5174139142036438
174,0.5186395645141602
175,0.5821496248245239
176,0.4975399076938629
177,0.40391501784324646
178,0.5072486400604248
179,0.43992024660110474
180,0.5152519941329956
181,0.5215851664543152
182,0.5074560046195984
183,0.5031387805938721
184,0.5736273527145386
185,0.5289725661277771
186,0.493262380361557
187,0.5144599080085754
188,0.5135033130645752
189,0.4831712245941162
190,0.5147089958190918
191,0.4808630049228668
192,0.433388888835907
193,0.5155462026596069
194,0.4795723855495453
195,0.4228780269622803
196,0.5151273012161255
197,0.494058221578598
198,0.5149244666099548
199,0.509531557559967
200,0.4855125844478607
201,0.5321784615516663
202,0.5190471410751343
203,0.41162800788879395
204,0.5086753368377686
205,0.5174546241760254
206,0.5219913125038147
207,0.5261889100074768
208,0.4894692897796631
209,0.5167235136032104
210,0.4148009717464447
211,0.523568332195282
212,0.5004060864448547
213,0.5038438439369202
214,0.4801498353481293
215,0.4869020879268646
216,0.4995087683200836
217,0.47837552428245544
218,0.4967223107814789
219,0.49298182129859924
220,0.5154566168785095
221,0.5218177437782288
222,0.5130170583724976
223,0.5197021961212158
224,0.5330747365951538
225,0.4588867127895355
226,0.5359098315238953
227,0.5041675567626953
228,0.5054041147232056
229,0.502454936504364
230,0.4931618571281433
231,0.5055033564567566
232,0.4978856146335602
233,0.5357896685600281
234,0.5351289510726929
235,0.4882451593875885
236,0.5455968976020813
237,0.5374321937561035
238,0.5129780173301697
239,0.49306243658065796
240,0.5002835988998413
241,0.4988815188407898
242,0.4993276000022888
243,0.5321663618087769
244,0.5546351671218872
245,0.45922183990478516
246,0.5010220408439636
247,0.5141186118125916
248,0.5572377443313599
249,0.5374740958213806
250,0.49739235639572144
251,0.5267646312713623
252,0.43534231185913086
253,0.5101140737533569
254,0.5241514444351196
255,0.4877508282661438
256,0.5732304453849792
257,0.49213066697120667
258,0.514468789100647
259,0.5275924205780029
260,0.5119181275367737
261,0.49967503547668457
262,0.5197397470474243
263,0.514269232749939
264,0.5438343286514282
265,0.4838258624076843
266,0.593024492263794
267,0.46817025542259216
268,0.5044959783554077
269,0.5152740478515625
270,0.5525053143501282
271,0.43457961082458496
272,0.5242514610290527
273,0.5002149343490601
274,0.4599888324737549
275,0.509135365486145
276,0.4634130895137787
277,0.5074154734611511
278,0.527444064617157
279,0.5572741627693176
280,0.565799355506897
281,0.5098624229431152
282,0.45460134744644165
283,0.5182614326477051
284,0.5163788199424744
285,0.5340429544448853
286,0.5088005661964417
287,0.50294429063797
288,0.4005315899848938
289,0.4945361018180847
290,0.5795148611068726
291,0.5599924325942993
292,0.5165573954582214
293,0.6006072759628296
294,0.5312657952308655
295,0.4519239366054535
296,0.4298149049282074
297,0.5001357197761536
298,0.4793052673339844
299,0.4916084408760071
300,0.512933611869812
301,0.4924151301383972
302,0.5030263662338257
303,0.5252986550331116
304,0.5129129886627197
305,0.4910242557525635
306,0.585469663143158
307,0.4730299115180969
308,0.5140321254730225
309,0.4937129020690918
310,0.46203264594078064
311,0.46841877698898315
312,0.417548269033432
313,0.502762496471405
314,0.543354868888855
315,0.5122832655906677
316,0.4978795051574707
317,0.5010966658592224
318,0.5122081637382507
319,0.5537506937980652
320,0.5378339886665344
321,0.4427616000175476
322,0.5506555438041687
323,0.49992871284484863
324,0.5903420448303223
325,0.533629834651947
326,0.5007136464118958
327,0.5617049932479858
328,0.5148857235908508
329,0.5172051191329956
330,0.5252622365951538
331,0.5446659326553345
332,0.5121873021125793
333,0.5211645364761353
334,0.5229009389877319
335,0.4918132722377777
336,0.5214341282844543
337,0.49683570861816406
338,0.5315955281257629
339,0.5125616788864136
340,0.5156399607658386
341,0.48152947425842285
342,0.49403220415115356
343,0.4950336813926697
344,0.5179157853126526
345,0.49356627464294434
346,0.527355968952179
347,0.55169278383255
348,0.5091638565063477
349,0.4911096692085266
350,0.4863351285457611
351,0.4891689419746399
352,0.4932945668697357
353,0.5580211877822876
354,0.4905271530151367
355,0.4943743348121643
356,0.5127019286155701
357,0.43930545449256897
358,0.5115965008735657
359,0.4502168297767639
360,0.5443568229675293
361,0.5288947224617004
362,0.5051816701889038
363,0.4938284456729889
364,0.5051325559616089
365,0.5116137862205505
366,0.5149847865104675
367,0.5614162683486938
368,0.479257732629776
369,0.5798298120498657
370,0.5366702675819397
371,0.4893711507320404
372,0.5290814638137817
373,0.4938880503177643
374,0.5222243070602417
375,0.5040152072906494
376,0.5229796171188354
377,0.5109344720840454
378,0.46519574522972107
379,0.5070046186447144
380,0.47228604555130005
381,0.5165873765945435
382,0.5137290358543396
383,0.5091173648834229
384,0.4892509877681732
385,0.5124378800392151
386,0.5054963231086731
387,0.5048037767410278
388,0.5300633311271667
389,0.5235655903816223
390,0.5134440660476685
391,0.49459582567214966
392,0.5206629037857056
393,0.5683075785636902
394,0.5140492916107178
395,0.6583524346351624
396,0.5632671117782593
397,0.5206168293952942
398,0.47400230169296265
399,0.5052808523178101
400,0.5062400698661804
401,0.45308178663253784
402,0.49204087257385254
403,0.5264699459075928
404,0.4851660132408142
405,0.40091198682785034
406,0.4856480062007904
407,0.5137006044387817
408,0.45026248693466187
409,0.5140371322631836
410,0.5154809951782227
411,0.4552852213382721
412,0.4917091727256775
413,0.5125231742858887
414,0.5227593779563904
415,0.4988672137260437
416,0.4977012574672699
417,0.5342601537704468
418,0.4393177032470703
419,0.5113111734390259
420,0.5256781578063965
421,0.5469216108322144
422,0.4700113832950592
423,0.4985834062099457
424,0.4957742691040039
425,0.5349332690238953
426,0.5208691358566284
427,0.41121363639831543
428,0.49927958846092224
429,0.5132822394371033
430,0.497805118560791
431,0.5180807709693909
432,0.5061753988265991
433,0.5231598019599915
434,0.560991644859314
435,0.44071340560913086
436,0.4949394762516022
437,0.5029221773147583
438,0.4938770830631256
439,0.5062041282653809
440,0.5890751481056213
441,0.5088616013526917
442,0.4650919437408447
443,0.49458226561546326
444,0.5239855647087097
445,0.48791298270225525
446,0.4880967140197754
447,0.49852442741394043
448,0.4894050657749176
449,0.5036062002182007
450,0.3866877257823944
451,0.5487166047096252
452,0.5222073793411255
453,0.4955711364746094
454,0.5334247946739197
455,0.5011696219444275
456,0.5178439021110535
457,0.5356656312942505
458,0.5112990140914917
459,0.46760648488998413
460,0.508056640625
461,0.459961473941803
462,0.49329957365989685
463,0.43515413999557495
464,0.5412421822547913
465,0.543891966342926
466,0.5225406885147095
467,0.5300644636154175
468,0.5156598091125488
469,0.5210815668106079
470,0.40628647804260254
471,0.45367568731307983
472,0.5221375226974487
473,0.5696331262588501
474,0.5747589468955994
475,0.4556364119052887
476,0.5116431713104248
477,0.5504366159439087
478,0.5040915608406067
479,0.5542418360710144
480,0.4884679317474365
481,0.44825854897499084
482,0.48790186643600464
483,0.4747851490974426
484,0.47060728073120117
485,0.508860170841217
486,0.5100091695785522
487,0.5025337934494019
488,0.5249781608581543
489,0.5205411314964294
490,0.5003992915153503
491,0.5086185932159424
492,0.5033680200576782
493,0.357771098613739
494,0.5308690667152405
495,0.5295339822769165
496,0.5041453838348389
497,0.5069388747215271
498,0.5777756571769714
