,Loss
0,0.5388447046279907
1,0.45655766129493713
2,0.5059693455696106
3,0.6784998178482056
4,0.6545768976211548
5,0.5437683463096619
6,0.48691290616989136
7,0.4512970447540283
8,0.4852057993412018
9,0.6222016215324402
10,0.4505912661552429
11,0.5967313647270203
12,0.6932220458984375
13,0.5010510683059692
14,0.5446459054946899
15,0.5781718492507935
16,0.5051891803741455
17,0.4679786264896393
18,0.6459067463874817
19,0.5534204840660095
20,0.4813839793205261
21,0.6648284196853638
22,0.47373780608177185
23,0.3601904511451721
24,0.4892703592777252
25,0.5060320496559143
26,0.6156553030014038
27,0.4734393060207367
28,0.5380975604057312
29,0.5622332692146301
30,0.3489082157611847
31,0.49431854486465454
32,0.43596893548965454
33,0.6157272458076477
34,0.48852023482322693
35,0.4991219639778137
36,0.48291411995887756
37,0.5440674424171448
38,0.6105831861495972
39,0.5013694167137146
40,0.5448800325393677
41,0.36633220314979553
42,0.4772256016731262
43,0.48936742544174194
44,0.4977768063545227
45,0.6225069761276245
46,0.4632177948951721
47,0.614081859588623
48,0.46384841203689575
49,0.5754820704460144
50,0.4510881006717682
51,0.49622440338134766
52,0.6474577188491821
53,0.46317023038864136
54,0.5526338219642639
55,0.5398856401443481
56,0.4708747863769531
57,0.47459107637405396
58,0.5810163021087646
59,0.49707064032554626
60,0.4915296137332916
61,0.4223703444004059
62,0.48938578367233276
63,0.4594981074333191
64,0.5203705430030823
65,0.5748398303985596
66,0.5002616047859192
67,0.4668346047401428
68,0.5439544916152954
69,0.5414333343505859
70,0.4907296597957611
71,0.5260213017463684
72,0.49435368180274963
73,0.41964107751846313
74,0.5499266982078552
75,0.5213066935539246
76,0.45426124334335327
77,0.4436027407646179
78,0.5600072145462036
79,0.5440654754638672
80,0.5462830066680908
81,0.5039542317390442
82,0.5239751935005188
83,0.500618577003479
84,0.5422524213790894
85,0.43451061844825745
86,0.5147558450698853
87,0.547460675239563
88,0.47639527916908264
89,0.49364885687828064
90,0.5275694727897644
91,0.46788138151168823
92,0.4441145360469818
93,0.5067298412322998
94,0.5416172742843628
95,0.4662629961967468
96,0.4777348041534424
97,0.5486105680465698
98,0.46156543493270874
99,0.5044226050376892
100,0.5384188890457153
101,0.5428897142410278
102,0.6029274463653564
103,0.5926679372787476
104,0.5227343440055847
105,0.5162209272384644
106,0.4982602596282959
107,0.480872243642807
108,0.5570071935653687
109,0.5093110799789429
110,0.46101754903793335
111,0.515991747379303
112,0.5078786611557007
113,0.5785466432571411
114,0.5137139558792114
115,0.4496603012084961
116,0.5125088691711426
117,0.5175935626029968
118,0.5086141228675842
119,0.5759667158126831
120,0.5110670328140259
121,0.45129847526550293
122,0.5354840159416199
123,0.523755669593811
124,0.487591415643692
125,0.5421215295791626
126,0.4946148991584778
127,0.45311102271080017
128,0.5129497051239014
129,0.5125290155410767
130,0.5384682416915894
131,0.4580249786376953
132,0.580426812171936
133,0.5708122253417969
134,0.48621073365211487
135,0.4965187609195709
136,0.598058819770813
137,0.39362066984176636
138,0.5058571100234985
139,0.5206536650657654
140,0.5794626474380493
141,0.534459114074707
142,0.48233118653297424
143,0.5191712379455566
144,0.4700610637664795
145,0.4541964530944824
146,0.4948880076408386
147,0.47418394684791565
148,0.505918025970459
149,0.5446567535400391
150,0.5677393674850464
151,0.5604766607284546
152,0.5523232221603394
153,0.5700012445449829
154,0.45773959159851074
155,0.5021936297416687
156,0.46913963556289673
157,0.5437787175178528
158,0.47318166494369507
159,0.4298083782196045
160,0.49235862493515015
161,0.5749335289001465
162,0.4147717356681824
163,0.5108953714370728
164,0.5617498159408569
165,0.5565927028656006
166,0.4697260856628418
167,0.560314953327179
168,0.4806601405143738
169,0.5223893523216248
170,0.4942502975463867
171,0.5519779324531555
172,0.4356018602848053
173,0.6843450665473938
174,0.5731340646743774
175,0.5226090550422668
176,0.5112349390983582
177,0.45081955194473267
178,0.5203911066055298
179,0.5182948112487793
180,0.5521355271339417
181,0.5561298131942749
182,0.5241494178771973
183,0.39455291628837585
184,0.5383591651916504
185,0.5135725736618042
186,0.5031260251998901
187,0.5248948335647583
188,0.4575106203556061
189,0.521055281162262
190,0.5149050354957581
191,0.4941267967224121
192,0.4810405373573303
193,0.48509925603866577
194,0.40549540519714355
195,0.4792516231536865
196,0.4496309757232666
197,0.4054901599884033
198,0.44807037711143494
199,0.6430522799491882
200,0.5500717163085938
201,0.5582164525985718
202,0.44377875328063965
203,0.5769115686416626
204,0.47694286704063416
205,0.6354085206985474
206,0.5136111378669739
207,0.5540512800216675
208,0.45606404542922974
209,0.5723627209663391
210,0.45059099793434143
211,0.404002845287323
212,0.4198409616947174
