,Loss
142,0.4725915491580963
143,0.46389636397361755
144,0.5131417512893677
145,0.3762359023094177
146,0.54268878698349
147,0.5030454397201538
148,0.5273212194442749
149,0.4982546865940094
150,0.48949605226516724
151,0.4955979883670807
152,0.48998910188674927
153,0.42396703362464905
154,0.4300634264945984
155,0.5517343282699585
156,0.4227410852909088
157,0.44675159454345703
158,0.4766363501548767
159,0.6120884418487549
160,0.6028941869735718
161,0.5599836111068726
162,0.44680309295654297
163,0.4953804612159729
164,0.5926847457885742
165,0.5401853322982788
166,0.4530479311943054
167,0.45784616470336914
168,0.45451265573501587
169,0.44540461897850037
170,0.4161387085914612
171,0.5475836992263794
172,0.5696825981140137
173,0.42463937401771545
174,0.43546515703201294
175,0.5371869802474976
176,0.46327343583106995
177,0.8049117922782898
178,0.44110170006752014
179,0.6560513377189636
180,0.551839292049408
181,0.5674992799758911
182,0.6017071008682251
183,0.5273441672325134
184,0.4920078217983246
185,0.598652184009552
186,0.5401998162269592
187,0.6257784962654114
188,0.6677510738372803
189,0.42390045523643494
190,0.44852304458618164
191,0.35181599855422974
192,0.5340182185173035
193,0.549056887626648
194,0.5227176547050476
195,0.5670387744903564
196,0.5085852146148682
197,0.38208210468292236
198,0.44880205392837524
199,0.5302384495735168
200,0.5216735601425171
201,0.3521726727485657
202,0.6609259247779846
203,0.46513110399246216
204,0.40346091985702515
205,0.5038291215896606
206,0.49056363105773926
207,0.5583047270774841
208,0.5957472324371338
209,0.4634321630001068
210,0.5295565724372864
211,0.4703483581542969
212,0.5469657778739929
213,0.41515183448791504
214,0.5020433068275452
215,0.5427755117416382
216,0.5531262755393982
217,0.47641897201538086
218,0.5613925457000732
219,0.7922690510749817
220,0.5197382569313049
221,0.5896846055984497
222,0.42903226613998413
223,0.5044336318969727
224,0.3935665488243103
225,0.5226352214813232
226,0.5125849843025208
227,0.49611696600914
228,0.5813847780227661
229,0.6249350309371948
230,0.5734995603561401
231,0.49430304765701294
232,0.6067967414855957
233,0.6028155088424683
234,0.44681215286254883
235,0.4668799042701721
236,0.5198268890380859
237,0.43094080686569214
238,0.4482215940952301
239,0.6193284392356873
240,0.6225242614746094
241,0.48872360587120056
242,0.5847158432006836
243,0.5525352954864502
244,0.5377497673034668
245,0.6255953907966614
246,0.44392332434654236
247,0.4372754991054535
248,0.6204823851585388
249,0.4905596673488617
250,0.49150997400283813
251,0.4911392629146576
252,0.4234517216682434
253,0.5417512655258179
254,0.47551149129867554
255,0.5320407152175903
256,0.4952229857444763
257,0.48921042680740356
258,0.4436659812927246
259,0.558965265750885
260,0.4828673303127289
261,0.48007386922836304
262,0.5494242310523987
263,0.46978044509887695
264,0.5829288959503174
265,0.5201535224914551
266,0.4642626643180847
267,0.5663226842880249
268,0.40963417291641235
269,0.5491350293159485
270,0.4676517844200134
271,0.6141589879989624
272,0.49431324005126953
273,0.4545018672943115
274,0.42347460985183716
275,0.5943085551261902
276,0.6924194693565369
277,0.5947257280349731
278,0.5202506184577942
279,0.4531916081905365
280,0.4799371659755707
281,0.5509217977523804
282,0.42224377393722534
283,0.4181303083896637
284,0.5318228602409363
285,0.6506463289260864
286,0.47574543952941895
287,0.4840429425239563
288,0.543428361415863
289,0.44358545541763306
290,0.6492581963539124
291,0.4144132137298584
292,0.46251457929611206
293,0.4917060434818268
294,0.5979077219963074
295,0.5438613295555115
296,0.4607061743736267
297,0.5985444784164429
298,0.6787088513374329
299,0.6085675954818726
300,0.6271765828132629
301,0.42227134108543396
302,0.5239149332046509
303,0.5180594325065613
304,0.5030999183654785
305,0.4209791123867035
306,0.5368863344192505
307,0.4950582981109619
308,0.5603037476539612
309,0.5013623833656311
310,0.5998054146766663
311,0.3747604787349701
312,0.43275290727615356
313,0.515053927898407
314,0.495849609375
315,0.5196230411529541
316,0.5767432451248169
317,0.49864131212234497
318,0.4887440800666809
319,0.530737578868866
320,0.4984206557273865
321,0.6196324825286865
322,0.6231668591499329
323,0.655868649482727
324,0.4538004994392395
325,0.4770541191101074
326,0.5637563467025757
327,0.543836236000061
328,0.48572999238967896
329,0.6528667211532593
330,0.5926340818405151
331,0.5150867104530334
332,0.5655064582824707
333,0.45501095056533813
334,0.5341335535049438
335,0.5971683263778687
336,0.550338625907898
337,0.6292363405227661
338,0.5275599956512451
339,0.4944666028022766
340,0.5218413472175598
341,0.5794469118118286
342,0.568651020526886
343,0.5676546096801758
344,0.5644200444221497
345,0.546718955039978
346,0.5776882767677307
347,0.48293447494506836
348,0.5148459076881409
349,0.5435178875923157
350,0.4574337601661682
351,0.630933403968811
352,0.5195062756538391
353,0.5085228085517883
354,0.6197006106376648
355,0.5318454504013062
356,0.42414236068725586
357,0.5967848896980286
358,0.5236327648162842
359,0.3650597631931305
360,0.5682662725448608
361,0.5555547475814819
362,0.46852606534957886
363,0.5029416680335999
364,0.3885086476802826
365,0.4139816164970398
366,0.5696039199829102
367,0.42252302169799805
368,0.5601497888565063
369,0.49307137727737427
370,0.5659719705581665
371,0.48886212706565857
372,0.44197893142700195
373,0.5578212141990662
374,0.4653392434120178
375,0.43092313408851624
376,0.634949266910553
377,0.6303313970565796
378,0.419569730758667
379,0.5528197288513184
380,0.44773775339126587
381,0.5366074442863464
382,0.5185582041740417
383,0.5622877478599548
384,0.5989570617675781
385,0.46138086915016174
386,0.547640860080719
387,0.34638094902038574
388,0.5286057591438293
389,0.5823761224746704
390,0.4394596219062805
391,0.4860094487667084
392,0.6316808462142944
393,0.6377102136611938
394,0.6111840605735779
395,0.5547748804092407
396,0.5624103546142578
397,0.5468077063560486
398,0.55362468957901
399,0.432116836309433
400,0.5140849351882935
401,0.4617648124694824
402,0.34809261560440063
403,0.4639940857887268
404,0.6914267539978027
405,0.41855230927467346
406,0.6356801390647888
407,0.336062490940094
408,0.578890860080719
409,0.4951663613319397
410,0.3447061777114868
411,0.45456284284591675
412,0.7318187952041626
413,0.461702436208725
414,0.469471275806427
415,0.6230597496032715
416,0.5050750970840454
417,0.5051270723342896
418,0.41432619094848633
419,0.4008036255836487
420,0.6611307859420776
421,0.45611292123794556
422,0.45042291283607483
423,0.6711505055427551
424,0.4740377962589264
425,0.6352826356887817
426,0.3756425082683563
427,0.48365387320518494
428,0.5831060409545898
429,0.3414941132068634
430,0.6354376673698425
431,0.3675403594970703
432,0.5137965679168701
433,0.48599138855934143
434,0.6821582913398743
435,0.5126600861549377
436,0.3947288990020752
437,0.5941684246063232
438,0.33243703842163086
439,0.7890565991401672
440,0.572665810585022
441,0.40336790680885315
442,0.42650842666625977
443,0.5478461384773254
444,0.4107421338558197
445,0.5728175640106201
446,0.40074458718299866
447,0.5364843606948853
448,0.5946365594863892
449,0.5517677068710327
450,0.6638060808181763
451,0.4859802722930908
452,0.4330083727836609
453,0.5201092958450317
454,0.6120074391365051
455,0.5219953060150146
456,0.4974295198917389
457,0.5167263746261597
458,0.5366622805595398
459,0.5551281571388245
460,0.38711756467819214
461,0.710183322429657
462,0.4326850473880768
463,0.5204858779907227
464,0.4091770052909851
465,0.628949761390686
466,0.6977524757385254
467,0.6418968439102173
468,0.6328675746917725
469,0.46612539887428284
470,0.5055683851242065
471,0.47407570481300354
472,0.3613394796848297
473,0.5525137782096863
474,0.45190897583961487
475,0.5513666272163391
476,0.5830280184745789
477,0.615574061870575
478,0.5849229097366333
479,0.43265923857688904
480,0.5763058662414551
481,0.4409705698490143
482,0.440680593252182
483,0.34071341156959534
484,0.4896570146083832
485,0.5588380098342896
486,0.33474594354629517
487,0.4323247969150543
488,0.4851696491241455
489,0.6164312362670898
490,0.41679540276527405
491,0.33815979957580566
492,0.5407811403274536
493,0.347412109375
494,0.5346198678016663
495,0.4508218765258789
496,0.486550897359848
497,0.6682639718055725
498,0.4402262270450592
499,0.6223417520523071
500,0.7038899064064026
501,0.4506451189517975
502,0.3201577961444855
503,0.5723543763160706
504,0.6075475811958313
505,0.6435520648956299
506,0.36401185393333435
507,0.4994323253631592
508,0.3722072243690491
509,0.3484939634799957
510,0.43597212433815
511,0.3662211298942566
512,0.4153861999511719
513,0.36061158776283264
514,0.43115147948265076
515,0.4688175618648529
516,0.7214232683181763
517,0.49318957328796387
518,0.517163872718811
519,0.6984767317771912
520,0.5825835466384888
521,0.43374308943748474
522,0.40681082010269165
523,0.5850651860237122
524,0.331150084733963
525,0.3947526812553406
526,0.7388776540756226
527,0.49551257491111755
528,0.3646005094051361
529,0.7276087999343872
530,0.4347432553768158
531,0.5063785314559937
532,0.4869611859321594
533,0.469491183757782
534,0.6034727096557617
535,0.7812607288360596
536,0.5337883830070496
537,0.5314640998840332
538,0.4577866494655609
539,0.43659472465515137
540,0.40487003326416016
541,0.3260292112827301
542,0.4965672492980957
543,0.33520781993865967
544,0.6320982575416565
545,0.5418036580085754
546,0.6422197222709656
547,0.751750648021698
548,0.40244975686073303
549,0.5130277872085571
550,0.24181213974952698
551,0.37550294399261475
552,0.48328346014022827
553,0.40513843297958374
554,0.5827246904373169
555,0.6508442759513855
556,0.34270042181015015
557,0.5702852010726929
558,0.47535085678100586
559,0.5051096081733704
560,0.4182492196559906
561,0.41470274329185486
562,0.4237908720970154
563,0.5203924179077148
564,0.530474841594696
565,0.477039635181427
566,0.49474817514419556
567,0.4380702078342438
568,0.6974757313728333
569,0.5653731822967529
570,0.4778903126716614
571,0.6312880516052246
572,0.6030333638191223
573,0.4893852174282074
574,0.508111834526062
575,0.5110961198806763
576,0.7456802129745483
577,0.4539158344268799
578,0.38555070757865906
579,0.46525850892066956
580,0.5713835954666138
581,0.3618960380554199
582,0.2633311152458191
583,0.6496983766555786
584,0.6240704655647278
585,0.47389015555381775
586,0.6304668188095093
587,0.4491197466850281
588,0.7474964261054993
589,0.7323090434074402
590,0.5872213244438171
591,0.4612428545951843
592,0.5127797722816467
593,0.3398745656013489
594,0.5117549300193787
595,0.30544906854629517
596,0.4040611684322357
597,0.6088992357254028
598,0.45970478653907776
599,0.7115752100944519
600,0.5107633471488953
601,0.5412557721138
602,0.3543345332145691
603,0.4635085463523865
604,0.2953707277774811
605,0.6369117498397827
606,0.380951851606369
607,0.5630009770393372
608,0.472277969121933
609,0.4443605840206146
610,0.38106247782707214
611,0.4623478055000305
612,0.5547257661819458
613,0.39890071749687195
614,0.23220491409301758
615,0.5576034784317017
616,0.536922812461853
617,0.557795524597168
618,0.5400213599205017
619,0.45129579305648804
620,0.4748249650001526
621,0.524830162525177
622,0.5968021154403687
623,0.6279267072677612
624,0.6748782992362976
625,0.4906209409236908
626,0.3997431993484497
627,0.6204743981361389
628,0.5556668639183044
629,0.43926745653152466
630,0.3294345438480377
631,0.5253258943557739
632,0.3036893904209137
633,0.5123692750930786
634,0.5145891904830933
635,0.4959978461265564
636,0.3995441496372223
637,0.4462309777736664
638,0.6897577047348022
639,0.32190391421318054
640,0.6159483194351196
641,0.45414742827415466
642,0.5364850163459778
643,0.39872658252716064
644,0.4707212448120117
645,0.3623489737510681
646,0.46839970350265503
647,0.39023682475090027
648,0.4070044159889221
649,0.5597835779190063
650,0.4834217429161072
651,0.5078988671302795
652,0.3940221965312958
653,0.4506523609161377
654,0.5332430005073547
655,0.5304532647132874
656,0.5255370140075684
657,0.5667432546615601
658,0.6053329706192017
659,0.4325243830680847
660,0.5682803392410278
661,0.41540250182151794
662,0.6486809849739075
663,0.4100497364997864
664,0.4952486455440521
665,0.30338478088378906
666,0.4551902711391449
667,0.5043977499008179
668,0.5081368684768677
669,0.26292362809181213
670,0.4472718834877014
671,0.2504900097846985
672,0.5546921491622925
673,0.514895498752594
674,0.608955979347229
675,0.494164377450943
676,0.3667465150356293
677,0.3109172284603119
678,0.522651195526123
679,0.7112463116645813
680,0.40419936180114746
681,0.2265593558549881
682,0.5258506536483765
683,0.6179413795471191
684,0.5923550724983215
685,0.44714421033859253
686,0.5676616430282593
687,0.4843737483024597
688,0.5571100115776062
689,0.42287349700927734
690,0.3886488378047943
691,0.4442717134952545
692,0.33000972867012024
693,0.4511146545410156
694,0.4754139482975006
695,0.770849347114563
696,0.5360527038574219
697,0.6656923890113831
698,0.588077962398529
699,0.5777117013931274
700,0.4741953909397125
701,0.572503387928009
702,0.42411884665489197
703,0.4434024393558502
704,0.6899489164352417
705,0.38564062118530273
706,0.23712381720542908
707,0.43754148483276367
708,0.6047780513763428
709,0.5101100206375122
710,0.5576738119125366
711,0.5461125373840332
712,0.4182649254798889
713,0.418724924325943
714,0.48061203956604004
715,0.6112757921218872
716,0.44081562757492065
717,0.426175057888031
718,0.31582722067832947
719,0.6838401556015015
720,0.3866564631462097
721,0.45667868852615356
722,0.4988934397697449
723,0.45784908533096313
724,0.5596956014633179
725,0.6322283148765564
726,0.45383715629577637
727,0.46825599670410156
728,0.4548916220664978
729,0.5755176544189453
730,0.5523670315742493
731,0.46521463990211487
732,0.70225989818573
733,0.4262755811214447
734,0.525323212146759
735,0.48875921964645386
736,0.5239953994750977
737,0.6397313475608826
738,0.47732049226760864
739,0.5795832276344299
740,0.43540000915527344
741,0.5415865778923035
742,0.584958016872406
743,0.5022318959236145
744,0.37589460611343384
745,0.4481546878814697
746,0.5805482268333435
747,0.47641605138778687
748,0.4124971330165863
749,0.41377386450767517
750,0.6087841391563416
751,0.5059639811515808
752,0.4494011402130127
753,0.48693475127220154
754,0.5982068777084351
755,0.6004899740219116
756,0.45034629106521606
757,0.4123183786869049
758,0.3909662365913391
759,0.4719480574131012
760,0.3146681487560272
761,0.5137413740158081
762,0.5369940996170044
763,0.5172407627105713
764,0.4452744424343109
765,0.4842738211154938
766,0.33662745356559753
767,0.5607979893684387
768,0.4045867323875427
769,0.7402771711349487
770,0.47190555930137634
771,0.39236709475517273
772,0.4648623466491699
773,0.4688670039176941
774,0.33333420753479004
775,0.42105633020401
776,0.5777455568313599
777,0.430753231048584
778,0.5511462688446045
779,0.4047447144985199
780,0.39904552698135376
781,0.5765973329544067
782,0.5590034127235413
783,0.35755065083503723
784,0.4515973925590515
785,0.4854855537414551
786,0.40826693177223206
787,0.3920695185661316
788,0.47865086793899536
789,0.6549100875854492
790,0.37243980169296265
791,0.511290431022644
792,0.5054611563682556
793,0.3865615725517273
794,0.35148507356643677
795,0.24550552666187286
796,0.5367213487625122
797,0.45784062147140503
798,0.508260190486908
799,0.4654505252838135
800,0.4775119721889496
801,0.6398602724075317
802,0.5004765391349792
803,0.6331781148910522
804,0.4843388497829437
805,0.45846471190452576
806,0.5413683652877808
807,0.4141581952571869
808,0.6770049333572388
809,0.4072587490081787
810,0.5979687571525574
811,0.4091629981994629
812,0.4053490161895752
813,0.35087811946868896
814,0.4976385235786438
815,0.38613852858543396
816,0.42495808005332947
817,0.36224013566970825
818,0.38457778096199036
819,0.30524614453315735
820,0.6737440228462219
821,0.6071143746376038
822,0.5971481204032898
823,0.5293031930923462
824,0.4041903614997864
825,0.547803521156311
826,0.6692683100700378
827,0.6803193092346191
828,0.3764490485191345
829,0.4437415599822998
830,0.5706201195716858
831,0.43214377760887146
832,0.5511967539787292
833,0.3219142556190491
834,0.3971385061740875
835,0.24217908084392548
836,0.5055679082870483
837,0.42312973737716675
838,0.5956616997718811
839,0.5125661492347717
840,0.5626397132873535
841,0.6211395263671875
842,0.4710136950016022
843,0.426535040140152
844,0.3421110212802887
845,0.4910196363925934
846,0.7196176052093506
847,0.4308459162712097
848,0.346273809671402
849,0.3886440098285675
850,0.3747546374797821
851,0.5287621021270752
852,0.48702383041381836
853,0.38594576716423035
854,0.5497801899909973
855,0.49266019463539124
856,0.4214087426662445
857,0.4235157072544098
858,0.3272232711315155
859,0.5555773973464966
860,0.5157345533370972
861,0.5404588580131531
862,0.5218074917793274
863,0.4510890543460846
864,0.4950796961784363
865,0.37707680463790894
866,0.37436404824256897
867,0.46620121598243713
868,0.6933703422546387
869,0.36493122577667236
870,0.5186704397201538
871,0.8229605555534363
872,0.5651409029960632
873,0.5002346634864807
874,0.47845372557640076
875,0.7030435800552368
876,0.45426273345947266
877,0.8014383316040039
878,0.36128172278404236
879,0.523635745048523
880,0.32116442918777466
881,0.4852326512336731
882,0.27019593119621277
883,0.4390660226345062
884,0.6653498411178589
885,0.4951772093772888
886,0.4928998053073883
887,0.5623510479927063
888,0.42008012533187866
889,0.3922758102416992
890,0.4643852114677429
891,0.4593360424041748
892,0.5053187608718872
893,0.44631427526474
894,0.6812084913253784
895,0.47424978017807007
896,0.5272973775863647
897,0.46706336736679077
898,0.5124490857124329
899,0.5968648195266724
900,0.639448344707489
901,0.44482702016830444
902,0.7106707692146301
903,0.30699628591537476
904,0.49015966057777405
905,0.7153875231742859
906,0.6661345362663269
907,0.4344231188297272
908,0.36486414074897766
909,0.48838305473327637
910,0.48889487981796265
911,0.5010553598403931
912,0.6376639604568481
913,0.5476199388504028
914,0.49770021438598633
915,0.4970712661743164
916,0.5921705365180969
917,0.6640766859054565
918,0.36236292123794556
919,0.9013784527778625
920,0.31369417905807495
921,0.4055318832397461
922,0.6212290525436401
923,0.5813297033309937
924,0.4551542401313782
925,0.5146706700325012
926,0.4841230511665344
927,0.390502393245697
928,0.4015452265739441
929,0.6945303678512573
930,0.6798171997070312
931,0.6244316101074219
932,0.681397557258606
933,0.5976362824440002
934,0.6982511281967163
935,0.5115951895713806
936,0.3371281921863556
937,0.3442925810813904
938,0.557206392288208
939,0.44747453927993774
940,0.4384949803352356
941,0.34491750597953796
942,0.5563538074493408
943,0.6072633266448975
944,0.4183026850223541
945,0.29264456033706665
946,0.506425678730011
947,0.4771694540977478
948,0.4539980888366699
949,0.2784202992916107
950,0.48063182830810547
951,0.5871583223342896
952,0.6449515223503113
953,0.4952425956726074
954,0.5496075749397278
955,0.30379390716552734
956,0.690104603767395
957,0.3327123820781708
958,0.680822491645813
959,0.5241583585739136
960,0.5870904326438904
961,0.4255032539367676
962,0.6395982503890991
963,0.47883135080337524
964,0.43738389015197754
965,0.43044012784957886
966,0.5146421790122986
967,0.6028827428817749
968,0.506621241569519
969,0.44767776131629944
970,0.5314335823059082
971,0.7868520021438599
972,0.5659672021865845
973,0.33539900183677673
974,0.37869319319725037
975,0.24274969100952148
976,0.49606719613075256
977,0.3751213252544403
978,0.37544649839401245
979,0.44554051756858826
980,0.6284116506576538
981,0.4805642068386078
982,0.5340222120285034
983,0.4188748002052307
984,0.5398920774459839
985,0.3470281660556793
986,0.4275045394897461
987,0.41264811158180237
988,0.5425425171852112
989,0.39166390895843506
990,0.3316757082939148
991,0.4346233904361725
992,0.3559867739677429
993,0.5741899609565735
994,0.5090911388397217
995,0.32186371088027954
996,0.45664161443710327
997,0.4130114018917084
998,0.48107948899269104
999,0.36276060342788696
1000,0.33993685245513916
1001,0.32070815563201904
1002,0.4659789502620697
1003,0.316020131111145
1004,0.3779517412185669
1005,0.5329691171646118
1006,0.4926241338253021
1007,0.4860764443874359
1008,0.36218708753585815
1009,0.2544666528701782
1010,0.5036894679069519
1011,0.5159552693367004
1012,0.5724789500236511
1013,0.47454404830932617
1014,0.47831735014915466
1015,0.4053405225276947
1016,0.5397034287452698
1017,0.5711671113967896
1018,0.3457607328891754
1019,0.2617724537849426
1020,0.47677192091941833
1021,0.6904416084289551
1022,0.2949947714805603
1023,0.46241673827171326
1024,0.5644153356552124
1025,0.5995781421661377
1026,0.5237820744514465
1027,0.28962403535842896
1028,0.4539860785007477
1029,0.38276228308677673
1030,0.5427078008651733
1031,0.5785252451896667
1032,0.5567275881767273
1033,0.5349248647689819
1034,0.7153235077857971
1035,0.44182831048965454
1036,0.4619099199771881
1037,0.6085020899772644
1038,0.498372882604599
1039,0.7544587850570679
1040,0.5292048454284668
1041,0.5339756011962891
1042,0.3650487959384918
1043,0.617547869682312
1044,0.39178162813186646
1045,0.33220452070236206
1046,0.5399653315544128
1047,0.5548017621040344
1048,0.43367356061935425
1049,0.3526129126548767
1050,0.5140588283538818
1051,0.40870434045791626
1052,0.3677748441696167
1053,0.38613539934158325
1054,0.294046550989151
1055,0.5092690587043762
1056,0.39300352334976196
1057,0.38254600763320923
1058,0.46804723143577576
1059,0.5044826865196228
1060,0.37066954374313354
1061,0.4828188419342041
1062,0.36675673723220825
1063,0.5079246759414673
1064,0.4240235388278961
1065,0.6396257281303406
1066,0.4029625952243805
1067,0.39409908652305603
1068,0.34717240929603577
1069,0.5643864870071411
1070,0.4482744336128235
1071,0.5127461552619934
1072,0.5453516244888306
1073,0.34848785400390625
1074,0.3223802447319031
1075,0.6216763854026794
1076,0.48311448097229004
1077,0.592398464679718
1078,0.5548490285873413
1079,0.4245727062225342
1080,0.41341739892959595
1081,0.7589746713638306
1082,0.3988826870918274
1083,0.4518398642539978
1084,0.35448527336120605
1085,0.5220959782600403
1086,0.5179036259651184
1087,0.5207356214523315
1088,0.4499829411506653
1089,0.45216765999794006
1090,0.46635493636131287
1091,0.4957173466682434
1092,0.3538331389427185
1093,0.6330601572990417
1094,0.36651429533958435
1095,0.4529598355293274
1096,0.5563945770263672
1097,0.7029346227645874
1098,0.5791951417922974
1099,0.40698298811912537
1100,0.5777327418327332
1101,0.4844900071620941
1102,0.32207849621772766
1103,0.4147765636444092
1104,0.5344902276992798
1105,0.398817241191864
1106,0.39632031321525574
1107,0.3464089035987854
1108,0.6157463192939758
1109,0.3573892116546631
1110,0.47317641973495483
1111,0.39919689297676086
1112,0.497078001499176
1113,0.25256603956222534
1114,0.47099122405052185
1115,0.4624210298061371
1116,0.5136193037033081
1117,0.27967604994773865
1118,0.4777432978153229
1119,0.4448509216308594
1120,0.5019178986549377
1121,0.9066494107246399
1122,0.35558977723121643
1123,0.6656377911567688
1124,0.4124133586883545
1125,0.4052368104457855
1126,0.4624682366847992
1127,0.3428192734718323
1128,0.5065613985061646
1129,0.4511331617832184
1130,0.5001981854438782
1131,0.47320103645324707
1132,0.5444773435592651
1133,0.348018079996109
1134,0.36095112562179565
1135,0.4473813474178314
1136,0.40797099471092224
1137,0.6617958545684814
1138,0.4732036590576172
1139,0.4287254810333252
1140,0.2951239347457886
1141,0.4981864392757416
1142,0.6495349407196045
1143,0.2533787786960602
1144,0.7005378007888794
1145,0.4037584662437439
1146,0.3744058907032013
1147,0.43685397505760193
1148,0.4627212584018707
1149,0.5030986666679382
1150,0.4773940443992615
1151,0.32305294275283813
1152,0.3284108638763428
1153,0.5213524103164673
1154,0.4522801339626312
1155,0.2963843047618866
1156,0.38830652832984924
1157,0.4874013364315033
1158,0.5862526893615723
1159,0.4759519100189209
1160,0.2364567518234253
1161,0.3129212260246277
1162,0.673247754573822
1163,0.4572938084602356
1164,0.6870125532150269
1165,0.32301992177963257
1166,0.35868534445762634
1167,0.36197590827941895
1168,0.525234580039978
1169,0.65656977891922
1170,0.5754872560501099
1171,0.6543307304382324
1172,0.33019304275512695
1173,0.6110913157463074
1174,0.5832752585411072
1175,0.5117957592010498
1176,0.4394291937351227
1177,0.35842984914779663
1178,0.7329009175300598
1179,0.35161203145980835
1180,0.20202437043190002
1181,0.38895267248153687
1182,0.32685238122940063
1183,0.5447360873222351
1184,0.45043015480041504
1185,0.35563233494758606
1186,0.6190362572669983
1187,0.4245765209197998
1188,0.40547260642051697
1189,0.37972238659858704
1190,0.5531547665596008
1191,0.46776875853538513
1192,0.3832842707633972
1193,0.38249945640563965
1194,0.5149570107460022
1195,0.6559134125709534
1196,0.5027661919593811
1197,0.2621864080429077
1198,0.2726888060569763
1199,0.5179606676101685
1200,0.6053431630134583
1201,0.3487210273742676
1202,0.43004709482192993
1203,0.5542393922805786
1204,0.5117728114128113
1205,0.5858713388442993
1206,0.3250264525413513
1207,0.3608143627643585
1208,0.5737510919570923
1209,0.44385066628456116
1210,0.5883730053901672
1211,0.45880502462387085
1212,0.29004812240600586
1213,0.47879117727279663
1214,0.4318911135196686
1215,0.34228792786598206
1216,0.20708632469177246
1217,0.6379760503768921
1218,0.5939394235610962
1219,0.43894562125205994
1220,0.5517457723617554
1221,0.39664405584335327
1222,0.5760709643363953
1223,0.3337513208389282
1224,0.45717722177505493
1225,0.35956987738609314
1226,0.2823259234428406
1227,0.43861445784568787
1228,0.34974798560142517
1229,0.5608087778091431
1230,0.4945651590824127
1231,0.44180163741111755
1232,0.5113091468811035
1233,0.3748071491718292
1234,0.27399545907974243
1235,0.35587596893310547
1236,0.33156201243400574
1237,0.50920569896698
1238,0.7201486825942993
1239,0.32038623094558716
1240,0.3735457956790924
1241,0.5490443706512451
1242,0.327422559261322
1243,0.3991575539112091
1244,0.6882109642028809
1245,0.5031605958938599
1246,0.5220867395401001
1247,0.36735957860946655
1248,0.5601334571838379
1249,0.34991735219955444
1250,0.5268581509590149
1251,0.5588071346282959
1252,0.7270466089248657
1253,0.2641662657260895
1254,0.6869032382965088
1255,0.33545663952827454
1256,0.7204958200454712
